"name","long_tender_text"
"W112-74.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,05 m)</br>Wanddicke: 125 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Beplankung beidseitig aus Gipsplatten GKFI DIN 18180 bzw. Typ DFH2 EN 520: Feuerschutzplatte Knauf Piano imprägniert, zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-75.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R = 55 dB.</br>Bewertetes Schalldämm-Maß Rw = 57,2 dB</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,05 m)</br>Wanddicke: 125 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
Wärmeleitfähigkeit λ ≤ 0,040 W/(mK),*
längenbezogener Strömungswiderstand nach DIN EN 29053: r ≥ 5 kPa·s/m²,
einlagig, dicht stoßen, abrutschsicher verlegen,
Produkt: Knauf Insulation Trennwand-Dämmplatte TP 115
(Hergestellt mit Ecose® Technology, einem formaldehydfreien Bindemittel auf Basis vorwiegend natürlich-organischer Grundstoffe ohne Zusatz von künstlichen Farben oder Färbemitteln)
oder gleichwertig. *</br>Beplankung beidseitig aus Gipsplatten GKF DIN 18180 bzw. Typ DF EN 520: Feuerschutzplatte Knauf Piano,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz.
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
"W112-76.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R = 55 dB.</br>Bewertetes Schalldämm-Maß Rw = 57,2 dB</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,05 m)</br>Wanddicke: 125 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
Wärmeleitfähigkeit λ ≤ 0,040 W/(mK),*
längenbezogener Strömungswiderstand nach DIN EN 29053: r ≥ 5 kPa·s/m²,
einlagig, dicht stoßen, abrutschsicher verlegen,
Produkt: Knauf Insulation Trennwand-Dämmplatte TP 115
(Hergestellt mit Ecose® Technology, einem formaldehydfreien Bindemittel auf Basis vorwiegend natürlich-organischer Grundstoffe ohne Zusatz von künstlichen Farben oder Färbemitteln)
oder gleichwertig. *</br>Beplankung beidseitig aus Gipsplatten GKFI DIN 18180 bzw. Typ DFH2 EN 520: Feuerschutzplatte Knauf Piano imprägniert, zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz.
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
"W112-77.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Beplankung beidseitig aus Gipsplatten GKF DIN 18180 bzw. Typ DF EN 520: Feuerschutzplatte Knauf Piano,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-78.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Beplankung beidseitig aus Gipsplatten GKFI DIN 18180 bzw. Typ DFH2 EN 520: Feuerschutzplatte Knauf Piano imprägniert, zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-79.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Beplankung beidseitig aus Gipsplatten GKF DIN 18180 bzw. Typ DF EN 520: Feuerschutzplatte Knauf Piano,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-80.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 125 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Beplankung beidseitig aus Gipsplatten GKFI DIN 18180 bzw. Typ DFH2 EN 520: Feuerschutzplatte Knauf Piano imprägniert, zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-81.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 7,00 m)</br>Wanddicke: 150 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 100, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 100/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Beplankung beidseitig aus Gipsplatten GKF DIN 18180 bzw. Typ DF EN 520: Feuerschutzplatte Knauf Piano,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-82.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 7,00 m)</br>Wanddicke: 150 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 100, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 100/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Beplankung beidseitig aus Gipsplatten GKFI DIN 18180 bzw. Typ DFH2 EN 520: Feuerschutzplatte Knauf Piano imprägniert, zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-83.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R = 57 dB.</br>Bewertetes Schalldämm-Maß Rw = 59,8 dB</br>Wandhöhe: … m
(max. zul. Wandhöhe: 7,00 m)</br>Wanddicke: 150 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 100, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 100/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 80 mm,
Brandverhalten nach DIN EN 13501-1: A1,
Wärmeleitfähigkeit λ ≤ 0,040 W/(mK),*
längenbezogener Strömungswiderstand nach DIN EN 29053: r ≥ 5 kPa·s/m²,
einlagig, dicht stoßen, abrutschsicher verlegen,
Produkte: Knauf Insulation Trennwand-Dämmplatte TP 115
(Hergestellt mit Ecose® Technology, einem formaldehydfreien Bindemittel auf Basis vorwiegend natürlich-organischer Grundstoffe ohne Zusatz von künstlichen Farben oder Färbemitteln)
oder gleichwertig. *</br>Beplankung beidseitig aus Gipsplatten GKF DIN 18180 bzw. Typ DF EN 520: Feuerschutzplatte Knauf Piano,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz.
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
"W112-84.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R = 57 dB.</br>Bewertetes Schalldämm-Maß Rw = 59,8 dB</br>Wandhöhe: … m
(max. zul. Wandhöhe: 7,00 m)</br>Wanddicke: 150 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 100, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 100/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 80 mm,
Brandverhalten nach DIN EN 13501-1: A1,
Wärmeleitfähigkeit λ ≤ 0,040 W/(mK),*
längenbezogener Strömungswiderstand nach DIN EN 29053: r ≥ 5 kPa·s/m²,
einlagig, dicht stoßen, abrutschsicher verlegen,
Produkte: Knauf Insulation Trennwand-Dämmplatte TP 115
(Hergestellt mit Ecose® Technology, einem formaldehydfreien Bindemittel auf Basis vorwiegend natürlich-organischer Grundstoffe ohne Zusatz von künstlichen Farben oder Färbemitteln)
oder gleichwertig. *</br>Beplankung beidseitig aus Gipsplatten GKFI DIN 18180 bzw. Typ DFH2 EN 520: Feuerschutzplatte Knauf Piano imprägniert, zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz.
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
"W112-85.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 7,00 m)</br>Wanddicke: 150 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 100, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 100/40.</br>Beplankung beidseitig aus Gipsplatten GKF DIN 18180 bzw. Typ DF EN 520: Feuerschutzplatte Knauf Piano,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-86.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 7,00 m)</br>Wanddicke: 150 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 100, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 100/40.</br>Beplankung beidseitig aus Gipsplatten GKFI DIN 18180 bzw. Typ DFH2 EN 520: Feuerschutzplatte Knauf Piano imprägniert, zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-87.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 7,00 m)</br>Wanddicke: 150 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 100, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 100/40.</br>Beplankung beidseitig aus Gipsplatten GKF DIN 18180 bzw. Typ DF EN 520: Feuerschutzplatte Knauf Piano,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-88.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 7,00 m)</br>Wanddicke: 150 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 100, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 100/40.</br>Beplankung beidseitig aus Gipsplatten GKFI DIN 18180 bzw. Typ DFH2 EN 520: Feuerschutzplatte Knauf Piano imprägniert, zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-89.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 7,00 m)</br>Wanddicke: 175 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 125, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 100/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Beplankung beidseitig aus Gipsplatten GKF DIN 18180 bzw. Typ DF EN 520: Feuerschutzplatte Knauf Piano,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-90.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 7,00 m)</br>Wanddicke: 175 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 125, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 100/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Beplankung beidseitig aus Gipsplatten GKFI DIN 18180 bzw. Typ DFH2 EN 520: Feuerschutzplatte Knauf Piano imprägniert, zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-91.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 7,00 m)</br>Wanddicke: 175 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 125, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 125/40.</br>Beplankung beidseitig aus Gipsplatten GKF DIN 18180 bzw. Typ DF EN 520: Feuerschutzplatte Knauf Piano,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-92.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 7,00 m)</br>Wanddicke: 175 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 125, Achsabstand 417 mm, Boden und Deckenanschlüsse mit Randprofilen UW 125/40.</br>Beplankung beidseitig aus Gipsplatten GKFI DIN 18180 bzw. Typ DFH2 EN 520: Feuerschutzplatte Knauf Piano imprägniert, zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-93.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 7,00 m)</br>Wanddicke: 175 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 125, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 125/40.</br>Beplankung beidseitig aus Gipsplatten GKF DIN 18180 bzw. Typ DF EN 520: Feuerschutzplatte Knauf Piano,
zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
"W112-94.de","Nichttragende innere Trennwand DIN 4103-1 als Montagewand,</br>Brandschutztechnische Anforderungen an die Bekleidung,
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 7,00 m)</br>Wanddicke: 175 mm</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 125, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 125/40.</br>Beplankung beidseitig aus Gipsplatten GKFI DIN 18180 bzw. Typ DFH2 EN 520: Feuerschutzplatte Knauf Piano imprägniert, zweilagig, Plattendicke 2x 12,5 mm,
Verarbeitung gemäß DIN 18181.</br>Verspachtelung der Gipsplatten gemäß Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Knauf Detailblatt W11.de.
System: Knauf Metallständerwand W112.de"
